tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs
2086072	11Q5	Psalms	138	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084345	11Q5	Psalms	119	60	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn
2085075	11Q5	Psalms	135	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2083975	11Q5	Psalms	132	11	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nrr	nnn
2083978	11Q5	Psalms	132	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2082523	11Q5	Psalms	109	27	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
2082219	11Q5	Psalms	101	3	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn
2082229	11Q5	Psalms	101	3	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn
2085393	11Q5	Psalms	136	26	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2082562	11Q5	Psalms	109	31	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2086415	11Q5	Psalms	142	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084932	11Q5	Psalms	119	158	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2084638	11Q5	Psalms	119	109	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2084502	11Q5	Psalms	119	85	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2085886	11Q5	Psalms	139	15	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2086182	11Q5	Psalms	141	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085366	11Q5	Psalms	136	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2083793	11Q5	Psalms	129	2	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrn	nnn
2084570	11Q5	Psalms	119	93	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2084573	11Q5	Psalms	119	93	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084114	11Q5	Psalms	119	16	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2085227	11Q5	Psalms	136	2	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085270	11Q5	Psalms	136	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2086256	11Q5	Psalms	133	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2083739	11Q5	Psalms	127	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2085323	11Q5	Psalms	136	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2086441	11Q5	Psalms	143	2	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2086442	11Q5	Psalms	143	2	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2086077	11Q5	Psalms	138	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2082436	11Q5	Psalms	102	28	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2084355	11Q5	Psalms	119	61	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2084713	11Q5	Psalms	119	118	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2082238	11Q5	Psalms	101	4	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn
2085162	11Q5	Psalms	135	17	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn
2082340	11Q5	Psalms	102	20	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
2086151	11Q5	Psalms	141	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2086040	11Q5	Psalms	138	2	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084647	11Q5	Psalms	119	110	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2082384	11Q5	Psalms	102	24	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2082956	11Q5	Psalms	105	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085087	11Q5	Psalms	135	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084992	11Q5	Psalms	119	171	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2082612	11Q5	Psalms	118	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2082614	11Q5	Psalms	118	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085462	11Q5	Psalms	118	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085464	11Q5	Psalms	118	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2083435	11Q5	Psalms	121	6	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2084580	11Q5	Psalms	119	94	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2083829	11Q5	Psalms	129	7	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				C	rrr	nnn
2084294	11Q5	Psalms	119	45	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084905	11Q5	Psalms	119	155	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084907	11Q5	Psalms	119	155	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2084936	11Q5	Psalms	119	159	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085279	11Q5	Psalms	136	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2083880	11Q5	Psalms	130	3	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					nn	nn
2085851	11Q5	Psalms	139	12	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2085333	11Q5	Psalms	136	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084834	11Q5	Psalms	119	139	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2083914	11Q5	Psalms	130	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
2085378	11Q5	Psalms	136	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
2085401	11Q5	Psalms	118	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085403	11Q5	Psalms	118	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084400	11Q5	Psalms	119	66	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2082881	11Q5	Psalms	147	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn
2083296	11Q5	Psalms	148	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
2082253	11Q5	Psalms	101	5	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn
2083601	11Q5	Psalms	125	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				C	nnn	nnn
2085237	11Q5	Psalms	136	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2083042	11Q5	Psalms	105	28	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	rrr	nnn
2084654	11Q5	Psalms	119	111	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2086449	11Q5	Psalms	143	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085109	11Q5	Psalms	135	6	KJ	KJH	KJH	CCM	CCM	NA	NA	NA		NA	conj					nnn	nnn
2082470	11Q5	Psalms	109	21	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085954	11Q5	Psalms	139	21	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				H	nnn	nnn
2084999	11Q5	Psalms	119	172	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084264	11Q5	Psalms	119	42	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085033	11Q5	Psalms	119	176	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085035	11Q5	Psalms	119	176	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2083938	11Q5	Psalms	131	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn
2083942	11Q5	Psalms	131	1	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	rrr	nnn
2084004	11Q5	Psalms	132	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084305	11Q5	Psalms	119	46	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn
2083883	11Q5	Psalms	130	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085864	11Q5	Psalms	139	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2086166	11Q5	Psalms	141	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085345	11Q5	Psalms	136	12	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084520	11Q5	Psalms	119	87	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2082303	11Q5	Psalms	102	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085388	11Q5	Psalms	136	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084555	11Q5	Psalms	119	91	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2083311	11Q5	Psalms	148	6	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	rrr	nnn
2084443	11Q5	Psalms	119	71	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2083838	11Q5	Psalms	129	8	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				C	nnn	nnn
2084880	11Q5	Psalms	119	152	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084168	11Q5	Psalms	119	22	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085247	11Q5	Psalms	136	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085291	11Q5	Psalms	136	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2085301	11Q5	Psalms	136	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084813	11Q5	Psalms	119	136	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084814	11Q5	Psalms	119	136	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2084477	11Q5	Psalms	119	83	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084484	11Q5	Psalms	119	83	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					nnn	nnn
2086062	11Q5	Psalms	138	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
2084096	11Q5	Psalms	119	6	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nr	nn
2086517	11Q5	Psalms	143	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
2086524	11Q5	Psalms	143	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
2086866	11Q6	Psalms	133	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
2086741	11Q6	Psalms	77	20	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn
2086794	11Q6	Psalms	118	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
2086796	11Q6	Psalms	118	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1889999	1Q1	Genesis	3	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1889937	1Q1	Genesis	3	11	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					rr	nn
1889940	1Q1	Genesis	3	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1889881	1Q1	Genesis	1	18	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
1890169	1Q1	Genesis	24	23	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					rr	nn
1890536	1Q2	Exodus	21	5	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1890350	1Q2	Exodus	16	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1890351	1Q2	Exodus	16	15	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1890479	1Q2	Exodus	20	26	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	nn	nn
1890486	1Q2	Exodus	20	26	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1890500	1Q2	Exodus	21	2	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nr	nn
1890289	1Q2	Exodus	16	12	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
1890471	1Q2	Exodus	20	25	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1890434	1Q2	Exodus	20	5	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn
1890436	1Q2	Exodus	20	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1890823	1Q3	Leviticus	22	2	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn
1891020	1Q3	Numbers	1	49	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891025	1Q3	Numbers	1	49	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891047	1Q3	Numbers	36	7	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	nn	nn
1891057	1Q3	Numbers	36	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1890723	1Q3	Leviticus	20	22	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn
1890986	1Q3	Leviticus	23	7	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1890738	1Q3	Leviticus	20	23	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn
1890750	1Q3	Leviticus	20	23	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1890882	1Q3	Leviticus	22	4	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1890621	1Q3	Leviticus	11	11	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1890664	1Q3	Leviticus	19	33	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	rr	nn
1890670	1Q3	Leviticus	19	33	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891425	1Q4	Deuteronomy	11	28	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891448	1Q4	Deuteronomy	11	28	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891691	1Q4	Deuteronomy	13	13	KJ	KJ>	KJ>	CCM	CCM	NA	NA	NA		NA	conj					nnn	nnn
1891346	1Q4	Deuteronomy	8	19	KJ	KJ>	KJ>	CMM	CMM	NA	NA	NA		NA	conj					nnn	nnn
1891817	1Q4	Deuteronomy	16	4	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				W	nnn	nnn
1891827	1Q4	Deuteronomy	16	4	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn
1891533	1Q4	Deuteronomy	13	1	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891537	1Q4	Deuteronomy	13	1	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn
1891513	1Q4	Deuteronomy	12	14	KJ	KJ>	KJ>	CMM	CMM	NA	NA	NA		NA	conj					rrn	nnn
1891726	1Q4	Deuteronomy	13	14	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891453	1Q4	Deuteronomy	11	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1891541	1Q4	Deuteronomy	13	2	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1891638	1Q4	Deuteronomy	13	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1891763	1Q4	Deuteronomy	14	24	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	rr	nn
1891768	1Q4	Deuteronomy	14	24	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1891769	1Q4	Deuteronomy	14	24	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891773	1Q4	Deuteronomy	14	24	KJ	KJ>	KJ>	CMM	CMM	NA	NA	NA		NA	conj					nnn	nnn
1891786	1Q4	Deuteronomy	14	24	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1891232	1Q4	Deuteronomy	4	26	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega					rrr	nnn
1891236	1Q4	Deuteronomy	4	26	KJ	KJ>	KJ>	CMM	CMM	NA	NA	NA		NA	conj					rrr	nnn
1891483	1Q4	Deuteronomy	11	30	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				H	rr	nn
1891732	1Q4	Deuteronomy	14	21	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1891739	1Q4	Deuteronomy	14	21	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891844	1Q4	Deuteronomy	16	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1891573	1Q4	Deuteronomy	13	3	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891578	1Q4	Deuteronomy	13	4	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1891593	1Q4	Deuteronomy	13	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1892527	1Q5	Deuteronomy	24	15	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn
1892532	1Q5	Deuteronomy	24	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn
1892542	1Q5	Deuteronomy	24	15	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn
1893516	1Q5	Deuteronomy	32	27	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	nn	nn
1892854	1Q5	Deuteronomy	29	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1892968	1Q5	Deuteronomy	29	18	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1892360	1Q5	Deuteronomy	17	16	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nr	nn
1892722	1Q5	Deuteronomy	28	47	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn
1892475	1Q5	Deuteronomy	24	12	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1892552	1Q5	Deuteronomy	24	16	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn
1892559	1Q5	Deuteronomy	24	16	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1892325	1Q5	Deuteronomy	15	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1893522	1Q5	Deuteronomy	32	28	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1892616	1Q5	Deuteronomy	25	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1893259	1Q5	Deuteronomy	31	8	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1893262	1Q5	Deuteronomy	31	8	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn
1893264	1Q5	Deuteronomy	31	8	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1893267	1Q5	Deuteronomy	31	8	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn
1893408	1Q5	Deuteronomy	32	20	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1893413	1Q5	Deuteronomy	32	20	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn
1892981	1Q5	Deuteronomy	29	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1892986	1Q5	Deuteronomy	29	19	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1892875	1Q5	Deuteronomy	29	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn
1892665	1Q5	Deuteronomy	28	44	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1892139	1Q5	Deuteronomy	1	9	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
1893420	1Q5	Deuteronomy	32	21	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				B	rr	nn
1893429	1Q5	Deuteronomy	32	21	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				B	rr	nn
1893360	1Q5	Deuteronomy	31	13	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn
